,instrumentToken,instrumentName,name,lastPrice,expiry,strike,tickSize,lotSize,instrumentType,segment,exchange,isin,multiplier,exchangeToken,optionType
2718,44164,NIFTY,,1165.6,23DEC21,17450.0,0.05,50,OI,FO,NSE,,1,63374,CE
2719,44165,NIFTY,,321.65,23DEC21,17450.0,0.05,50,OI,FO,NSE,,1,63385,PE
2720,44166,NIFTY,,1132.2,23DEC21,17500.0,0.05,50,OI,FO,NSE,,1,63386,CE
2721,44167,NIFTY,,749.95,23DEC21,17500.0,0.05,50,OI,FO,NSE,,1,63406,PE
2722,44168,NIFTY,,1099.3,23DEC21,17550.0,0.05,50,OI,FO,NSE,,1,63407,CE
2723,44169,NIFTY,,354.65,23DEC21,17550.0,0.05,50,OI,FO,NSE,,1,63418,PE
2724,44170,NIFTY,,1067.0,23DEC21,17600.0,0.05,50,OI,FO,NSE,,1,63419,CE
2725,44171,NIFTY,,372.0,23DEC21,17600.0,0.05,50,OI,FO,NSE,,1,63424,PE
2726,44172,NIFTY,,1035.25,23DEC21,17650.0,0.05,50,OI,FO,NSE,,1,63425,CE
2727,44173,NIFTY,,389.95,23DEC21,17650.0,0.05,50,OI,FO,NSE,,1,63426,PE
2728,44174,NIFTY,,1004.05,23DEC21,17700.0,0.05,50,OI,FO,NSE,,1,63427,CE
2729,44175,NIFTY,,251.5,23DEC21,17700.0,0.05,50,OI,FO,NSE,,1,63428,PE
2730,44176,NIFTY,,973.45,23DEC21,17750.0,0.05,50,OI,FO,NSE,,1,63429,CE
2731,44177,NIFTY,,427.5,23DEC21,17750.0,0.05,50,OI,FO,NSE,,1,63442,PE
2732,44178,NIFTY,,943.4,23DEC21,17800.0,0.05,50,OI,FO,NSE,,1,63443,CE
2733,44179,NIFTY,,447.1,23DEC21,17800.0,0.05,50,OI,FO,NSE,,1,63444,PE
2734,44180,NIFTY,,913.95,23DEC21,17850.0,0.05,50,OI,FO,NSE,,1,63453,CE
2735,44181,NIFTY,,467.3,23DEC21,17850.0,0.05,50,OI,FO,NSE,,1,63454,PE
2736,44182,NIFTY,,885.05,23DEC21,17900.0,0.05,50,OI,FO,NSE,,1,63455,CE
2737,44183,NIFTY,,488.1,23DEC21,17900.0,0.05,50,OI,FO,NSE,,1,63456,PE
2738,44184,NIFTY,,856.8,23DEC21,17950.0,0.05,50,OI,FO,NSE,,1,63457,CE
2739,44185,NIFTY,,509.5,23DEC21,17950.0,0.05,50,OI,FO,NSE,,1,63470,PE
2740,44186,NIFTY,,447.4,23DEC21,18000.0,0.05,50,OI,FO,NSE,,1,63471,CE
2741,44187,NIFTY,,531.45,23DEC21,18000.0,0.05,50,OI,FO,NSE,,1,63472,PE
2742,44188,NIFTY,,801.95,23DEC21,18050.0,0.05,50,OI,FO,NSE,,1,63473,CE
2743,44189,NIFTY,,323.55,23DEC21,18050.0,0.05,50,OI,FO,NSE,,1,63482,PE
2744,44190,NIFTY,,775.4,23DEC21,18100.0,0.05,50,OI,FO,NSE,,1,63483,CE
2745,44191,NIFTY,,577.1,23DEC21,18100.0,0.05,50,OI,FO,NSE,,1,63484,PE
2746,44192,NIFTY,,749.45,23DEC21,18150.0,0.05,50,OI,FO,NSE,,1,63485,CE
2747,44193,NIFTY,,600.85,23DEC21,18150.0,0.05,50,OI,FO,NSE,,1,63486,PE
2748,44194,NIFTY,,724.1,23DEC21,18200.0,0.05,50,OI,FO,NSE,,1,63487,CE
2749,44195,NIFTY,,625.15,23DEC21,18200.0,0.05,50,OI,FO,NSE,,1,63488,PE
2750,44196,NIFTY,,699.25,23DEC21,18250.0,0.05,50,OI,FO,NSE,,1,63489,CE
2751,44197,NIFTY,,649.95,23DEC21,18250.0,0.05,50,OI,FO,NSE,,1,63504,PE
2752,44198,NIFTY,,675.05,23DEC21,18300.0,0.05,50,OI,FO,NSE,,1,63505,CE
2753,44199,NIFTY,,495.0,23DEC21,18300.0,0.05,50,OI,FO,NSE,,1,63512,PE
2754,44200,NIFTY,,651.45,23DEC21,18350.0,0.05,50,OI,FO,NSE,,1,63516,CE
2755,44201,NIFTY,,701.5,23DEC21,18350.0,0.05,50,OI,FO,NSE,,1,63517,PE
2756,44202,NIFTY,,628.4,23DEC21,18400.0,0.05,50,OI,FO,NSE,,1,63518,CE
2757,44203,NIFTY,,728.1,23DEC21,18400.0,0.05,50,OI,FO,NSE,,1,63538,PE
2758,44204,NIFTY,,605.9,23DEC21,18450.0,0.05,50,OI,FO,NSE,,1,63539,CE
2759,44205,NIFTY,,755.3,23DEC21,18450.0,0.05,50,OI,FO,NSE,,1,63540,PE
2760,44206,NIFTY,,584.05,23DEC21,18500.0,0.05,50,OI,FO,NSE,,1,63541,CE
2761,44207,NIFTY,,783.1,23DEC21,18500.0,0.05,50,OI,FO,NSE,,1,63542,PE
2762,44208,NIFTY,,562.7,23DEC21,18550.0,0.05,50,OI,FO,NSE,,1,63543,CE
2763,44209,NIFTY,,811.45,23DEC21,18550.0,0.05,50,OI,FO,NSE,,1,63544,PE
2764,44210,NIFTY,,541.95,23DEC21,18600.0,0.05,50,OI,FO,NSE,,1,63545,CE
2765,44211,NIFTY,,840.35,23DEC21,18600.0,0.05,50,OI,FO,NSE,,1,63546,PE
2766,44212,NIFTY,,521.75,23DEC21,18650.0,0.05,50,OI,FO,NSE,,1,63547,CE
2767,44213,NIFTY,,869.8,23DEC21,18650.0,0.05,50,OI,FO,NSE,,1,63548,PE
2768,44214,NIFTY,,502.1,23DEC21,18700.0,0.05,50,OI,FO,NSE,,1,63549,CE
2769,44215,NIFTY,,899.8,23DEC21,18700.0,0.05,50,OI,FO,NSE,,1,63550,PE
2770,44216,NIFTY,,483.0,23DEC21,18750.0,0.05,50,OI,FO,NSE,,1,63555,CE
2771,44217,NIFTY,,930.35,23DEC21,18750.0,0.05,50,OI,FO,NSE,,1,63556,PE
2772,44218,NIFTY,,464.4,23DEC21,18800.0,0.05,50,OI,FO,NSE,,1,63561,CE
2773,44219,NIFTY,,961.5,23DEC21,18800.0,0.05,50,OI,FO,NSE,,1,63562,PE
2774,44220,NIFTY,,446.4,23DEC21,18850.0,0.05,50,OI,FO,NSE,,1,63563,CE
2775,44221,NIFTY,,993.1,23DEC21,18850.0,0.05,50,OI,FO,NSE,,1,63603,PE
2776,44222,NIFTY,,428.9,23DEC21,18900.0,0.05,50,OI,FO,NSE,,1,63604,CE
2777,44223,NIFTY,,1025.3,23DEC21,18900.0,0.05,50,OI,FO,NSE,,1,63605,PE
2778,44224,NIFTY,,411.9,23DEC21,18950.0,0.05,50,OI,FO,NSE,,1,63606,CE
2779,44225,NIFTY,,1057.95,23DEC21,18950.0,0.05,50,OI,FO,NSE,,1,63607,PE
2780,44226,NIFTY,,125.0,23DEC21,19000.0,0.05,50,OI,FO,NSE,,1,63608,CE
2781,44227,NIFTY,,1091.15,23DEC21,19000.0,0.05,50,OI,FO,NSE,,1,63617,PE
2782,44228,NIFTY,,379.5,23DEC21,19050.0,0.05,50,OI,FO,NSE,,1,63618,CE
2783,44229,NIFTY,,1124.9,23DEC21,19050.0,0.05,50,OI,FO,NSE,,1,63629,PE
2784,44230,NIFTY,,180.65,23DEC21,19100.0,0.05,50,OI,FO,NSE,,1,63630,CE
2785,44231,NIFTY,,1159.1,23DEC21,19100.0,0.05,50,OI,FO,NSE,,1,63635,PE
2786,44232,NIFTY,,349.05,23DEC21,19150.0,0.05,50,OI,FO,NSE,,1,63636,CE
2787,44233,NIFTY,,1193.8,23DEC21,19150.0,0.05,50,OI,FO,NSE,,1,63642,PE
2788,44234,NIFTY,,334.55,23DEC21,19200.0,0.05,50,OI,FO,NSE,,1,63643,CE
2789,44235,NIFTY,,1228.95,23DEC21,19200.0,0.05,50,OI,FO,NSE,,1,63644,PE
2790,44236,NIFTY,,320.55,23DEC21,19250.0,0.05,50,OI,FO,NSE,,1,63645,CE
2791,44237,NIFTY,,1264.6,23DEC21,19250.0,0.05,50,OI,FO,NSE,,1,63647,PE
2792,44238,NIFTY,,307.0,23DEC21,19300.0,0.05,50,OI,FO,NSE,,1,63648,CE
2793,44239,NIFTY,,1300.7,23DEC21,19300.0,0.05,50,OI,FO,NSE,,1,63679,PE
2794,44240,NIFTY,,293.9,23DEC21,19350.0,0.05,50,OI,FO,NSE,,1,63680,CE
2795,44241,NIFTY,,1337.3,23DEC21,19350.0,0.05,50,OI,FO,NSE,,1,63681,PE
2796,44242,NIFTY,,282.05,23DEC21,19400.0,0.05,50,OI,FO,NSE,,1,63682,CE
2797,44243,NIFTY,,1375.15,23DEC21,19400.0,0.05,50,OI,FO,NSE,,1,63693,PE
2798,44244,NIFTY,,269.9,23DEC21,19450.0,0.05,50,OI,FO,NSE,,1,63694,CE
2799,44245,NIFTY,,1412.65,23DEC21,19450.0,0.05,50,OI,FO,NSE,,1,63697,PE
2800,44246,NIFTY,,39.0,23DEC21,19500.0,0.05,50,OI,FO,NSE,,1,63698,CE
2801,44247,NIFTY,,1530.0,23DEC21,19500.0,0.05,50,OI,FO,NSE,,1,63727,PE
2802,44248,NIFTY,,246.2,23DEC21,19550.0,0.05,50,OI,FO,NSE,,1,63728,CE
2803,44249,NIFTY,,1488.25,23DEC21,19550.0,0.05,50,OI,FO,NSE,,1,63729,PE
2804,44250,NIFTY,,235.25,23DEC21,19600.0,0.05,50,OI,FO,NSE,,1,63730,CE
2805,44251,NIFTY,,1527.0,23DEC21,19600.0,0.05,50,OI,FO,NSE,,1,63731,PE
2806,44252,NIFTY,,224.7,23DEC21,19650.0,0.05,50,OI,FO,NSE,,1,63732,CE
2807,44253,NIFTY,,1566.1,23DEC21,19650.0,0.05,50,OI,FO,NSE,,1,63733,PE
2808,44254,NIFTY,,214.5,23DEC21,19700.0,0.05,50,OI,FO,NSE,,1,63734,CE
2809,44255,NIFTY,,1605.6,23DEC21,19700.0,0.05,50,OI,FO,NSE,,1,63735,PE
2810,39976,NIFTY,,198.85,23DEC21,19750.0,0.05,50,OI,FO,NSE,,1,67334,CE
2811,39990,NIFTY,,1559.35,23DEC21,19750.0,0.05,50,OI,FO,NSE,,1,67343,PE
2812,28236,BANKNIFTY,,9.85,30DEC21,24000.0,0.05,25,OI,FO,NSE,,1,49012,PE
2813,28239,BANKNIFTY,,7779.3,30DEC21,27000.0,0.05,25,OI,FO,NSE,,1,49015,CE
2814,28240,BANKNIFTY,,2544.9,30DEC21,27000.0,0.05,25,OI,FO,NSE,,1,49016,PE
2815,28248,BANKNIFTY,,6960.4,30DEC21,28500.0,0.05,25,OI,FO,NSE,,1,49017,CE
2816,28253,BANKNIFTY,,3172.15,30DEC21,28500.0,0.05,25,OI,FO,NSE,,1,49018,PE
2817,28285,BANKNIFTY,,9500.0,30DEC21,30000.0,0.05,25,OI,FO,NSE,,1,49019,CE
2818,28286,BANKNIFTY,,38.7,30DEC21,30000.0,0.05,25,OI,FO,NSE,,1,49020,PE
2819,28291,BANKNIFTY,,5536.9,30DEC21,31500.0,0.05,25,OI,FO,NSE,,1,49021,CE
2820,28292,BANKNIFTY,,4640.8,30DEC21,31500.0,0.05,25,OI,FO,NSE,,1,49022,PE
2821,28380,BANKNIFTY,,7009.6,30DEC21,33000.0,0.05,25,OI,FO,NSE,,1,49023,CE
2822,28692,BANKNIFTY,,52.2,30DEC21,33000.0,0.05,25,OI,FO,NSE,,1,49024,PE
2823,148014,BANKNIFTY,,5079.65,30DEC21,33200.0,0.05,25,OI,FO,NSE,,1,35035,CE
2824,148015,BANKNIFTY,,748.55,30DEC21,33200.0,0.05,25,OI,FO,NSE,,1,35036,PE
2825,148016,BANKNIFTY,,5007.0,30DEC21,33300.0,0.05,25,OI,FO,NSE,,1,35037,CE
2826,148017,BANKNIFTY,,775.0,30DEC21,33300.0,0.05,25,OI,FO,NSE,,1,35040,PE
2827,44771,BANKNIFTY,,5130.05,30DEC21,33400.0,0.05,25,OI,FO,NSE,,1,71845,CE
2828,44772,BANKNIFTY,,785.9,30DEC21,33400.0,0.05,25,OI,FO,NSE,,1,71846,PE
2829,44773,BANKNIFTY,,6558.15,30DEC21,33500.0,0.05,25,OI,FO,NSE,,1,71847,CE
2830,44774,BANKNIFTY,,63.1,30DEC21,33500.0,0.05,25,OI,FO,NSE,,1,71848,PE
2831,44775,BANKNIFTY,,4983.6,30DEC21,33600.0,0.05,25,OI,FO,NSE,,1,71849,CE
2832,44776,BANKNIFTY,,837.55,30DEC21,33600.0,0.05,25,OI,FO,NSE,,1,71850,PE
2833,44777,BANKNIFTY,,4911.3,30DEC21,33700.0,0.05,25,OI,FO,NSE,,1,71851,CE
2834,44778,BANKNIFTY,,864.25,30DEC21,33700.0,0.05,25,OI,FO,NSE,,1,71852,PE
2835,44779,BANKNIFTY,,4839.5,30DEC21,33800.0,0.05,25,OI,FO,NSE,,1,71853,CE
2836,44780,BANKNIFTY,,891.55,30DEC21,33800.0,0.05,25,OI,FO,NSE,,1,71854,PE
2837,44781,BANKNIFTY,,4768.35,30DEC21,33900.0,0.05,25,OI,FO,NSE,,1,71855,CE
2838,44782,BANKNIFTY,,919.4,30DEC21,33900.0,0.05,25,OI,FO,NSE,,1,71878,PE
2839,44783,BANKNIFTY,,7478.8,30DEC21,34000.0,0.05,25,OI,FO,NSE,,1,71879,CE
2840,44874,BANKNIFTY,,75.75,30DEC21,34000.0,0.05,25,OI,FO,NSE,,1,71880,PE
2841,44876,BANKNIFTY,,4627.8,30DEC21,34100.0,0.05,25,OI,FO,NSE,,1,71881,CE
2842,44877,BANKNIFTY,,976.95,30DEC21,34100.0,0.05,25,OI,FO,NSE,,1,71886,PE
2843,44884,BANKNIFTY,,4558.45,30DEC21,34200.0,0.05,25,OI,FO,NSE,,1,71887,CE
2844,44886,BANKNIFTY,,1006.65,30DEC21,34200.0,0.05,25,OI,FO,NSE,,1,71888,PE
2845,44889,BANKNIFTY,,4489.65,30DEC21,34300.0,0.05,25,OI,FO,NSE,,1,71889,CE
2846,44890,BANKNIFTY,,1036.9,30DEC21,34300.0,0.05,25,OI,FO,NSE,,1,71890,PE
2847,44893,BANKNIFTY,,4420.1,30DEC21,34400.0,0.05,25,OI,FO,NSE,,1,71891,CE
2848,44894,BANKNIFTY,,1066.35,30DEC21,34400.0,0.05,25,OI,FO,NSE,,1,71892,PE
2849,28693,BANKNIFTY,,6876.55,30DEC21,34500.0,0.05,25,OI,FO,NSE,,1,49025,CE
2850,28694,BANKNIFTY,,90.6,30DEC21,34500.0,0.05,25,OI,FO,NSE,,1,49026,PE
2851,44895,BANKNIFTY,,4285.8,30DEC21,34600.0,0.05,25,OI,FO,NSE,,1,71893,CE
2852,44896,BANKNIFTY,,1130.2,30DEC21,34600.0,0.05,25,OI,FO,NSE,,1,71894,PE
2853,44897,BANKNIFTY,,4219.6,30DEC21,34700.0,0.05,25,OI,FO,NSE,,1,71895,CE
2854,44898,BANKNIFTY,,170.0,30DEC21,34700.0,0.05,25,OI,FO,NSE,,1,71896,PE
2855,44899,BANKNIFTY,,4154.0,30DEC21,34800.0,0.05,25,OI,FO,NSE,,1,71897,CE
2856,44900,BANKNIFTY,,1196.5,30DEC21,34800.0,0.05,25,OI,FO,NSE,,1,71898,PE
2857,44901,BANKNIFTY,,4089.05,30DEC21,34900.0,0.05,25,OI,FO,NSE,,1,71899,CE
2858,44906,BANKNIFTY,,1230.6,30DEC21,34900.0,0.05,25,OI,FO,NSE,,1,71900,PE
2859,44915,BANKNIFTY,,4676.0,30DEC21,35000.0,0.05,25,OI,FO,NSE,,1,71901,CE
2860,44916,BANKNIFTY,,114.4,30DEC21,35000.0,0.05,25,OI,FO,NSE,,1,71902,PE
2861,44917,BANKNIFTY,,3961.05,30DEC21,35100.0,0.05,25,OI,FO,NSE,,1,71903,CE
2862,44918,BANKNIFTY,,1300.65,30DEC21,35100.0,0.05,25,OI,FO,NSE,,1,71904,PE
2863,44919,BANKNIFTY,,3897.95,30DEC21,35200.0,0.05,25,OI,FO,NSE,,1,71905,CE
2864,44920,BANKNIFTY,,1336.6,30DEC21,35200.0,0.05,25,OI,FO,NSE,,1,71906,PE
2865,44921,BANKNIFTY,,3835.55,30DEC21,35300.0,0.05,25,OI,FO,NSE,,1,71907,CE
2866,44922,BANKNIFTY,,1373.25,30DEC21,35300.0,0.05,25,OI,FO,NSE,,1,71908,PE
2867,44923,BANKNIFTY,,3773.75,30DEC21,35400.0,0.05,25,OI,FO,NSE,,1,71909,CE
2868,44924,BANKNIFTY,,1410.5,30DEC21,35400.0,0.05,25,OI,FO,NSE,,1,71910,PE
2869,44929,BANKNIFTY,,5002.85,30DEC21,35500.0,0.05,25,OI,FO,NSE,,1,71911,CE
2870,44930,BANKNIFTY,,142.0,30DEC21,35500.0,0.05,25,OI,FO,NSE,,1,71912,PE
2871,44931,BANKNIFTY,,3652.05,30DEC21,35600.0,0.05,25,OI,FO,NSE,,1,71913,CE
2872,44932,BANKNIFTY,,1486.9,30DEC21,35600.0,0.05,25,OI,FO,NSE,,1,71914,PE
2873,44937,BANKNIFTY,,3592.2,30DEC21,35700.0,0.05,25,OI,FO,NSE,,1,71915,CE
2874,44938,BANKNIFTY,,1526.05,30DEC21,35700.0,0.05,25,OI,FO,NSE,,1,71916,PE
2875,44939,BANKNIFTY,,3532.95,30DEC21,35800.0,0.05,25,OI,FO,NSE,,1,71917,CE
2876,44940,BANKNIFTY,,1565.85,30DEC21,35800.0,0.05,25,OI,FO,NSE,,1,71918,PE
2877,44941,BANKNIFTY,,3474.35,30DEC21,35900.0,0.05,25,OI,FO,NSE,,1,71919,CE
2878,44942,BANKNIFTY,,1606.35,30DEC21,35900.0,0.05,25,OI,FO,NSE,,1,71920,PE
2879,28695,BANKNIFTY,,3901.0,30DEC21,36000.0,0.05,25,OI,FO,NSE,,1,49027,CE
2880,28696,BANKNIFTY,,177.05,30DEC21,36000.0,0.05,25,OI,FO,NSE,,1,49028,PE
2881,44943,BANKNIFTY,,3359.1,30DEC21,36100.0,0.05,25,OI,FO,NSE,,1,71921,CE
2882,44944,BANKNIFTY,,1689.15,30DEC21,36100.0,0.05,25,OI,FO,NSE,,1,71922,PE
2883,44947,BANKNIFTY,,3302.45,30DEC21,36200.0,0.05,25,OI,FO,NSE,,1,71923,CE
2884,44948,BANKNIFTY,,1731.55,30DEC21,36200.0,0.05,25,OI,FO,NSE,,1,71924,PE
2885,44949,BANKNIFTY,,3246.45,30DEC21,36300.0,0.05,25,OI,FO,NSE,,1,71925,CE
2886,44950,BANKNIFTY,,1774.55,30DEC21,36300.0,0.05,25,OI,FO,NSE,,1,71926,PE
2887,44965,BANKNIFTY,,3191.05,30DEC21,36400.0,0.05,25,OI,FO,NSE,,1,71927,CE
2888,44966,BANKNIFTY,,1818.25,30DEC21,36400.0,0.05,25,OI,FO,NSE,,1,71928,PE
2889,44967,BANKNIFTY,,3340.0,30DEC21,36500.0,0.05,25,OI,FO,NSE,,1,71929,CE
2890,44970,BANKNIFTY,,224.8,30DEC21,36500.0,0.05,25,OI,FO,NSE,,1,71930,PE
2891,45013,BANKNIFTY,,3082.25,30DEC21,36600.0,0.05,25,OI,FO,NSE,,1,71933,CE
2892,45014,BANKNIFTY,,233.6,30DEC21,36600.0,0.05,25,OI,FO,NSE,,1,71934,PE
2893,45015,BANKNIFTY,,3028.8,30DEC21,36700.0,0.05,25,OI,FO,NSE,,1,71935,CE
2894,45021,BANKNIFTY,,238.65,30DEC21,36700.0,0.05,25,OI,FO,NSE,,1,71936,PE
2895,45022,BANKNIFTY,,2976.0,30DEC21,36800.0,0.05,25,OI,FO,NSE,,1,71937,CE
2896,45023,BANKNIFTY,,1999.35,30DEC21,36800.0,0.05,25,OI,FO,NSE,,1,71951,PE
2897,45024,BANKNIFTY,,2923.85,30DEC21,36900.0,0.05,25,OI,FO,NSE,,1,71952,CE
2898,45025,BANKNIFTY,,2046.25,30DEC21,36900.0,0.05,25,OI,FO,NSE,,1,71953,PE
2899,45026,BANKNIFTY,,2989.85,30DEC21,37000.0,0.05,25,OI,FO,NSE,,1,71954,CE
2900,45027,BANKNIFTY,,286.55,30DEC21,37000.0,0.05,25,OI,FO,NSE,,1,71955,PE
2901,45028,BANKNIFTY,,2821.45,30DEC21,37100.0,0.05,25,OI,FO,NSE,,1,71956,CE
2902,45031,BANKNIFTY,,305.4,30DEC21,37100.0,0.05,25,OI,FO,NSE,,1,71957,PE
2903,45064,BANKNIFTY,,2771.2,30DEC21,37200.0,0.05,25,OI,FO,NSE,,1,71958,CE
2904,45065,BANKNIFTY,,2190.75,30DEC21,37200.0,0.05,25,OI,FO,NSE,,1,71959,PE
2905,45066,BANKNIFTY,,2721.45,30DEC21,37300.0,0.05,25,OI,FO,NSE,,1,71960,CE
2906,45067,BANKNIFTY,,330.4,30DEC21,37300.0,0.05,25,OI,FO,NSE,,1,71961,PE
2907,45074,BANKNIFTY,,2672.45,30DEC21,37400.0,0.05,25,OI,FO,NSE,,1,71962,CE
2908,45075,BANKNIFTY,,2290.1,30DEC21,37400.0,0.05,25,OI,FO,NSE,,1,71963,PE
2909,28697,BANKNIFTY,,2600.0,30DEC21,37500.0,0.05,25,OI,FO,NSE,,1,49031,CE
2910,28698,BANKNIFTY,,381.4,30DEC21,37500.0,0.05,25,OI,FO,NSE,,1,49032,PE
2911,45078,BANKNIFTY,,2576.4,30DEC21,37600.0,0.05,25,OI,FO,NSE,,1,71964,CE
2912,45079,BANKNIFTY,,425.7,30DEC21,37600.0,0.05,25,OI,FO,NSE,,1,71965,PE
2913,45080,BANKNIFTY,,2529.35,30DEC21,37700.0,0.05,25,OI,FO,NSE,,1,71966,CE
2914,45081,BANKNIFTY,,416.55,30DEC21,37700.0,0.05,25,OI,FO,NSE,,1,71967,PE
2915,45082,BANKNIFTY,,2482.9,30DEC21,37800.0,0.05,25,OI,FO,NSE,,1,71968,CE
2916,45083,BANKNIFTY,,448.75,30DEC21,37800.0,0.05,25,OI,FO,NSE,,1,71969,PE
2917,45086,BANKNIFTY,,2437.05,30DEC21,37900.0,0.05,25,OI,FO,NSE,,1,71970,CE
2918,45087,BANKNIFTY,,486.45,30DEC21,37900.0,0.05,25,OI,FO,NSE,,1,71971,PE
2919,45096,BANKNIFTY,,2157.25,30DEC21,38000.0,0.05,25,OI,FO,NSE,,1,71972,CE
2920,45097,BANKNIFTY,,485.0,30DEC21,38000.0,0.05,25,OI,FO,NSE,,1,71973,PE
2921,45098,BANKNIFTY,,2126.1,30DEC21,38100.0,0.05,25,OI,FO,NSE,,1,71974,CE
2922,45099,BANKNIFTY,,550.25,30DEC21,38100.0,0.05,25,OI,FO,NSE,,1,71975,PE
2923,45109,BANKNIFTY,,1988.8,30DEC21,38200.0,0.05,25,OI,FO,NSE,,1,71976,CE
2924,45110,BANKNIFTY,,555.85,30DEC21,38200.0,0.05,25,OI,FO,NSE,,1,71977,PE
2925,45111,BANKNIFTY,,1934.7,30DEC21,38300.0,0.05,25,OI,FO,NSE,,1,71978,CE
2926,45112,BANKNIFTY,,586.3,30DEC21,38300.0,0.05,25,OI,FO,NSE,,1,71979,PE
2927,45118,BANKNIFTY,,1921.45,30DEC21,38400.0,0.05,25,OI,FO,NSE,,1,71980,CE
2928,45119,BANKNIFTY,,594.25,30DEC21,38400.0,0.05,25,OI,FO,NSE,,1,71981,PE
2929,45121,BANKNIFTY,,1829.5,30DEC21,38500.0,0.05,25,OI,FO,NSE,,1,71982,CE
2930,45122,BANKNIFTY,,620.15,30DEC21,38500.0,0.05,25,OI,FO,NSE,,1,71983,PE
2931,45123,BANKNIFTY,,1782.05,30DEC21,38600.0,0.05,25,OI,FO,NSE,,1,71984,CE
2932,45124,BANKNIFTY,,698.7,30DEC21,38600.0,0.05,25,OI,FO,NSE,,1,71985,PE
2933,45125,BANKNIFTY,,1707.6,30DEC21,38700.0,0.05,25,OI,FO,NSE,,1,71986,CE
2934,45126,BANKNIFTY,,670.9,30DEC21,38700.0,0.05,25,OI,FO,NSE,,1,71987,PE
2935,45131,BANKNIFTY,,1593.65,30DEC21,38800.0,0.05,25,OI,FO,NSE,,1,71988,CE
2936,45132,BANKNIFTY,,728.0,30DEC21,38800.0,0.05,25,OI,FO,NSE,,1,71989,PE
2937,45133,BANKNIFTY,,1557.6,30DEC21,38900.0,0.05,25,OI,FO,NSE,,1,71990,CE
2938,45134,BANKNIFTY,,775.6,30DEC21,38900.0,0.05,25,OI,FO,NSE,,1,71991,PE
2939,28701,BANKNIFTY,,1497.9,30DEC21,39000.0,0.05,25,OI,FO,NSE,,1,49033,CE
2940,28702,BANKNIFTY,,803.6,30DEC21,39000.0,0.05,25,OI,FO,NSE,,1,49034,PE
2941,45135,BANKNIFTY,,1423.6,30DEC21,39100.0,0.05,25,OI,FO,NSE,,1,71992,CE
2942,45136,BANKNIFTY,,888.7,30DEC21,39100.0,0.05,25,OI,FO,NSE,,1,71993,PE
2943,45159,BANKNIFTY,,1310.25,30DEC21,39200.0,0.05,25,OI,FO,NSE,,1,71994,CE
2944,45166,BANKNIFTY,,930.6,30DEC21,39200.0,0.05,25,OI,FO,NSE,,1,71995,PE
2945,45167,BANKNIFTY,,1331.6,30DEC21,39300.0,0.05,25,OI,FO,NSE,,1,71996,CE
2946,45168,BANKNIFTY,,972.1,30DEC21,39300.0,0.05,25,OI,FO,NSE,,1,71997,PE
2947,45173,BANKNIFTY,,1267.3,30DEC21,39400.0,0.05,25,OI,FO,NSE,,1,71998,CE
2948,45174,BANKNIFTY,,986.0,30DEC21,39400.0,0.05,25,OI,FO,NSE,,1,71999,PE
2949,45179,BANKNIFTY,,1230.3,30DEC21,39500.0,0.05,25,OI,FO,NSE,,1,72000,CE
2950,45180,BANKNIFTY,,1036.65,30DEC21,39500.0,0.05,25,OI,FO,NSE,,1,72001,PE
2951,45183,BANKNIFTY,,1202.8,30DEC21,39600.0,0.05,25,OI,FO,NSE,,1,72002,CE
2952,45184,BANKNIFTY,,1033.9,30DEC21,39600.0,0.05,25,OI,FO,NSE,,1,72003,PE
2953,45185,BANKNIFTY,,1179.45,30DEC21,39700.0,0.05,25,OI,FO,NSE,,1,72004,CE
2954,45186,BANKNIFTY,,1183.55,30DEC21,39700.0,0.05,25,OI,FO,NSE,,1,72005,PE
2955,45187,BANKNIFTY,,1038.55,30DEC21,39800.0,0.05,25,OI,FO,NSE,,1,72006,CE
2956,45192,BANKNIFTY,,1232.5,30DEC21,39800.0,0.05,25,OI,FO,NSE,,1,72007,PE
2957,45193,BANKNIFTY,,978.0,30DEC21,39900.0,0.05,25,OI,FO,NSE,,1,72008,CE
2958,45194,BANKNIFTY,,1185.85,30DEC21,39900.0,0.05,25,OI,FO,NSE,,1,72009,PE
2959,45195,BANKNIFTY,,990.6,30DEC21,40000.0,0.05,25,OI,FO,NSE,,1,72010,CE
2960,45202,BANKNIFTY,,1272.25,30DEC21,40000.0,0.05,25,OI,FO,NSE,,1,72011,PE
2961,45203,BANKNIFTY,,928.2,30DEC21,40100.0,0.05,25,OI,FO,NSE,,1,72012,CE
2962,45232,BANKNIFTY,,1392.9,30DEC21,40100.0,0.05,25,OI,FO,NSE,,1,72087,PE
2963,45233,BANKNIFTY,,884.8,30DEC21,40200.0,0.05,25,OI,FO,NSE,,1,72088,CE
2964,45234,BANKNIFTY,,1410.35,30DEC21,40200.0,0.05,25,OI,FO,NSE,,1,72125,PE
2965,45235,BANKNIFTY,,826.65,30DEC21,40300.0,0.05,25,OI,FO,NSE,,1,72126,CE
2966,45241,BANKNIFTY,,1460.0,30DEC21,40300.0,0.05,25,OI,FO,NSE,,1,72127,PE
2967,45243,BANKNIFTY,,823.25,30DEC21,40400.0,0.05,25,OI,FO,NSE,,1,72128,CE
2968,45246,BANKNIFTY,,1501.2,30DEC21,40400.0,0.05,25,OI,FO,NSE,,1,72129,PE
